component,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,valid_sky_fraction,temperature_field,temperature_unit_inference,temperature_scale_applied,raw_temperature_robust_std,mask_field,mask_source_used,self_spectrum_control_residual_fraction,run,family,source_path,control_id,planck_ahead,cptg_ahead,abs_gap_rms_uK,abs_gap_residual_fraction,split,observed_rms_uK,ell_min,ell_max,ell_band,observed_band_rms_uK,smoothing_arcmin,smoothing_label,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label
SMICA,0.2389055563708338,0.2379616000917102,0.0009439562791236,11.71178957284431,11.665514310456103,0.0462752623882067,0.9710428015906478,0.9712745566353258,0.9830919901529948,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA | 2-40,True,False,0.0462752623882067,0.0009439562791236,,,2.0,40.0,2-40,49.02267553235574,,,,,,
SMICA,0.2174391199363431,0.216687102264073,0.00075201767227,12.051064212890616,12.009385359239952,0.0416788536506622,0.9760738844837192,0.9762411067816033,0.9830919901529948,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA | 2-64,True,False,0.0416788536506622,0.00075201767227,,,2.0,64.0,2-64,55.422705060702285,,,,,,
SMICA,0.1975427375065989,0.1969951130998302,0.0005476244067687,12.302133843492266,12.268030090385134,0.0341037531071322,0.9802942756259552,0.9804044702986556,0.9830919901529948,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA | 2-95,True,False,0.0341037531071322,0.0005476244067687,,,2.0,95.0,2-95,62.275809269279314,,,,,,
SMICA_noSZ,0.2576400400919585,0.2566170448910977,0.0010229952008608,11.754411426544326,11.70773891991839,0.0466725066259368,0.9662409686186848,0.9665131618190886,0.9830919901529948,I_STOKES_INP,uK_native_or_already_scaled,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA_noSZ | 2-30,True,False,0.0466725066259368,0.0010229952008608,,,2.0,30.0,2-30,45.62338766268188,,,,,,
SMICA_noSZ,0.2466611509141291,0.2457306204738272,0.0009305304403018,12.138212984285447,12.092421514364522,0.0457914699209247,0.9691017862458878,0.9693381544491458,0.9830919901529948,I_STOKES_INP,uK_native_or_already_scaled,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA_noSZ | 2-40,True,False,0.0457914699209247,0.0009305304403018,,,2.0,40.0,2-40,49.21007195215415,,,,,,
SMICA_noSZ,0.2242353287441562,0.2234918421117035,0.0007434866324526,12.471064190550267,12.429714464037223,0.0413497265130455,0.9745350198112273,0.9747057936053164,0.9830919901529948,I_STOKES_INP,uK_native_or_already_scaled,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA_noSZ | 2-64,True,False,0.0413497265130455,0.0007434866324526,,,2.0,64.0,2-64,55.615964979270814,,,,,,
SMICA_noSZ,0.2036260575305722,0.2030854185880453,0.0005406389425268,12.726049293375896,12.692260897548987,0.0337883958269085,0.9790487346941102,0.9791610230133708,0.9830919901529948,I_STOKES_INP,uK_native_or_already_scaled,,,TMASKINP,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SMICA_noSZ | 2-95,True,False,0.0337883958269085,0.0005406389425268,,,2.0,95.0,2-95,62.497155068010976,,,,,,
NILC,0.2458050261559188,0.244568343351731,0.0012366828041877,10.52822168825788,10.475252589439346,0.0529690988185347,0.9693192413357048,0.9696320069572082,0.7820383707682291,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,NILC | 2-30,True,False,0.0529690988185347,0.0012366828041877,,,2.0,30.0,2-30,42.83159646043865,,,,,,
NILC,0.2372314884307528,0.2361312003295189,0.0011002881012339,11.083212280595037,11.031807946893574,0.0514043337014609,0.9714530617690212,0.971721095852456,0.7820383707682291,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,NILC | 2-40,True,False,0.0514043337014609,0.0011002881012339,,,2.0,40.0,2-40,46.718976278860175,,,,,,
NILC,0.2165787718940148,0.215735016467933,0.0008437554260818,11.578550854457555,11.53344271655384,0.0451081379037177,0.9762650931947148,0.9764518933870092,0.7820383707682291,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,NILC | 2-64,True,False,0.0451081379037177,0.0008437554260818,,,2.0,64.0,2-64,53.46115297081676,,,,,,
NILC,0.1973440933638953,0.1967793634103077,0.0005647299535876,11.96071712473822,11.926489724710224,0.034227400027996,0.980334277527083,0.9804477900892948,0.7820383707682291,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,NILC | 2-95,True,False,0.034227400027996,0.0005647299535876,,,2.0,95.0,2-95,60.60843737888364,,,,,,
SEVEM,0.2611128250610824,0.2599503471793302,0.0011624778817522,11.397580458723166,11.346838274053924,0.0507421846692413,0.9653080703649796,0.9656217680192004,0.9608548482259116,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SEVEM | 2-30,True,False,0.0507421846692413,0.0011624778817522,,,2.0,30.0,2-30,43.65002161826757,,,,,,
SEVEM,0.2501543603098138,0.2490970860807672,0.0010572742290465,11.803761441176968,11.753872993251798,0.04988844792517,0.9682057935072956,0.968478346229534,0.9608548482259116,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SEVEM | 2-40,True,False,0.04988844792517,0.0010572742290465,,,2.0,40.0,2-40,47.18591123719818,,,,,,
SEVEM,0.2276886640777941,0.2268377888815884,0.0008508751962057,12.146111614956087,12.100721454030108,0.0453901609259812,0.9737338718771458,0.97393244127071,0.9608548482259116,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SEVEM | 2-64,True,False,0.0453901609259812,0.0008508751962057,,,2.0,64.0,2-64,53.34526276989415,,,,,,
SEVEM,0.2065759447226297,0.2059517605494886,0.0006241841731411,12.409548023402772,12.37205167559498,0.0374963478077923,0.9784305070136244,0.9785620833936616,0.9608548482259116,I_STOKES_INP,K_CMB_to_uK,,,TMASKINP,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,SEVEM | 2-95,True,False,0.0374963478077923,0.0006241841731411,,,2.0,95.0,2-95,60.072570598987774,,,,,,
COMMANDER,0.2362331243403947,0.2350531458143953,0.0011799785259993,10.255983755400788,10.20475537399508,0.051228381405707,0.971696185111472,0.9719822982808856,0.8803787231445312,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,COMMANDER | 2-30,True,False,0.051228381405707,0.0011799785259993,,,2.0,30.0,2-30,43.41467262068913,,,,,,
COMMANDER,0.228178156803899,0.2271269013629,0.0010512554409989,10.786982025245472,10.737284570831624,0.0496974544138471,0.9736192684732958,0.9738650441152372,0.8803787231445312,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,COMMANDER | 2-40,True,False,0.0496974544138471,0.0010512554409989,,,2.0,40.0,2-40,47.27438496453464,,,,,,
COMMANDER,0.2088739009203052,0.2080627135772471,0.0008111873430581,11.241807926432326,11.198148990285526,0.0436589361467998,0.9779425484187724,0.97811545444296,0.8803787231445312,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,COMMANDER | 2-64,True,False,0.0436589361467998,0.0008111873430581,,,2.0,64.0,2-64,53.82102731313272,,,,,,
COMMANDER,0.1904365248903714,0.1898894236031509,0.0005471012872205,11.591211604603812,11.557911444390454,0.0333001602133578,0.981699489732917,0.9818054619923156,0.8803787231445312,I_STOKES_INP,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits,,Planck low-ell bands inpainted,planck_lowell_bands_inpainted,cptg_planck_lowell_bandtest_inpainted,COMMANDER | 2-95,True,False,0.0333001602133578,0.0005471012872205,,,2.0,95.0,2-95,60.86653603491516,,,,,,
,0.2463909411784202,0.245517487526538,0.0008734536518821,11.55104209711168,11.510093757637376,0.0409483394743031,0.9691705237496252,0.9693921617790026,1.0,,,,,,,,WMAP low-ell bands,wmap_lowell_bands,cptg_wmap_lowell_bandtest,2-30,True,False,0.0409483394743031,0.0008734536518821,,,2.0,30.0,2-30,46.8809528542982,,,,,,
,0.2354762838379256,0.2346752313311239,0.0008010525068016,11.869220487331152,11.828843305093546,0.0403771822376057,0.9718800953563228,0.972073832483736,1.0,,,,,,,,WMAP low-ell bands,wmap_lowell_bands,cptg_wmap_lowell_bandtest,2-40,True,False,0.0403771822376057,0.0008010525068016,,,2.0,40.0,2-40,50.40516307578787,,,,,,
,0.2141727194326077,0.2134730830089541,0.0006996364236535,12.011607322709558,11.972369094741705,0.0392382279678535,0.9767958058111276,0.976948945866684,1.0,,,,,,,,WMAP low-ell bands,wmap_lowell_bands,cptg_wmap_lowell_bandtest,2-64,True,False,0.0392382279678535,0.0006996364236535,,,2.0,64.0,2-64,56.08374098499117,,,,,,
,0.199645595164532,0.1989097821129993,0.0007358130515327,12.23773758559022,12.192634226163287,0.0451033594269336,0.9798681729350154,0.9800178052358884,1.0,,,,,,,,WMAP low-ell bands,wmap_lowell_bands,cptg_wmap_lowell_bandtest,2-95,True,False,0.0451033594269336,0.0007358130515327,,,2.0,95.0,2-95,61.29730824015851,,,,,,
SMICA,0.1812654535695481,0.1810281574954824,0.0002372960740656,18.21892784377171,18.195077297703072,0.0238505460686369,0.9834342048872542,0.9834779134244912,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | native,True,False,0.0238505460686369,0.0002372960740656,,100.50965302542576,,,,,-1.0,native,,,,
SMICA,0.1362555991195184,0.1360210804991321,0.0002345186203862,13.141226859046888,13.118608615003474,0.0226182440434126,0.9906737160682256,0.9907059430828582,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | 10arcmin,True,False,0.0226182440434126,0.0002345186203862,,96.44540807104656,,,,,10.0,10arcmin,,,,
SMICA,0.1393043851205511,0.1391357159669265,0.0001686691536246,12.464859073399234,12.449766675352029,0.015092398047205,0.9902496090813584,0.9902733221398878,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | 20arcmin,True,False,0.015092398047205,0.0001686691536246,,89.47930147792833,,,,,20.0,20arcmin,,,,
SMICA,0.1589491330646796,0.1587512626226747,0.0001978704420048,12.086658554565435,12.07161227891459,0.015046275650846,0.9872867734842612,0.9873186094745128,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | 40arcmin,True,False,0.015046275650846,0.0001978704420048,,76.04104735599361,,,,,40.0,40arcmin,,,,
SMICA,0.1785875274724055,0.1782466555245686,0.0003408719478369,11.85946125162937,11.836824969497266,0.0226362821321028,0.9839240290895298,0.983985838202375,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | 60arcmin,True,False,0.0226362821321028,0.0003408719478369,,66.40699616305417,,,,,60.0,60arcmin,,,,
SMICA,0.2123682600844766,0.2116099091783494,0.0007583509061271,11.21985630934427,11.179791055735167,0.0400652536091019,0.977189706074671,0.977354206974294,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA | 120arcmin,True,False,0.0400652536091019,0.0007583509061271,,52.83207718931818,,,,,120.0,120arcmin,,,,
SMICA_noSZ,0.1804092599584941,0.1801645779870497,0.0002446819714443,18.178538504471547,18.153883668903376,0.024654835568171,0.9835916321935788,0.9836364800264112,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | native,True,False,0.024654835568171,0.0002446819714443,,100.762779630346,,,,,-1.0,native,,,,
SMICA_noSZ,0.1346854891604294,0.1344389643932306,0.0002465247671987,13.021686431786645,12.997851880372512,0.0238345514141293,0.9908883988671984,0.9909218762611208,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | 10arcmin,True,False,0.0238345514141293,0.0002465247671987,,96.6821779611015,,,,,10.0,10arcmin,,,,
SMICA_noSZ,0.1376039300947752,0.1374243706194744,0.0001795594753007,12.344187649647274,12.328079709591654,0.0161079400556207,0.9904873338015032,0.9905122625987944,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | 20arcmin,True,False,0.0161079400556207,0.0001795594753007,,89.70810383936833,,,,,20.0,20arcmin,,,,
SMICA_noSZ,0.1569118693741831,0.156709923798041,0.0002019455761421,11.968732474471688,11.953328715757396,0.0154037587142923,0.9876126088927232,0.9876446728341212,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | 40arcmin,True,False,0.0154037587142923,0.0002019455761421,,76.27678213386267,,,,,40.0,40arcmin,,,,
SMICA_noSZ,0.1762907198281262,0.1759541090409671,0.000336610787159,11.750909927204663,11.72847265402155,0.0224372731831135,0.984338144186746,0.9843983703308996,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | 60arcmin,True,False,0.0224372731831135,0.000336610787159,,66.65642944030836,,,,,60.0,60arcmin,,,,
SMICA_noSZ,0.2097311416876895,0.2089926556446062,0.0007384860430833,11.136620931948874,11.09740768464962,0.0392132472992532,0.9777590949907476,0.9779172099518232,0.8364308675130209,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-smica_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SMICA_noSZ | 120arcmin,True,False,0.0392132472992532,0.0007384860430833,,53.099510365191286,,,,,120.0,120arcmin,,,,
NILC,0.1837367845758635,0.1834905116536511,0.0002462729222124,18.423495356863608,18.398801292202712,0.0246940646608955,0.9829754798537566,0.9830214810130454,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | native,True,False,0.0246940646608955,0.0002462729222124,,100.27113187700684,,,,,-1.0,native,,,,
NILC,0.1385889947844601,0.1383449170492996,0.0002440777351605,13.331010802064704,13.307532726269224,0.0234780757954808,0.9903499838565256,0.9903841092861954,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | 10arcmin,True,False,0.0234780757954808,0.0002440777351605,,96.19097694443695,,,,,10.0,10arcmin,,,,
NILC,0.1418171026989065,0.1416365551192068,0.0001805475796996,12.651715729719514,12.635608810239582,0.0161069194799328,0.9898928777304123,0.9899187270949446,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | 20arcmin,True,False,0.0161069194799328,0.0001805475796996,,89.21149486871492,,,,,20.0,20arcmin,,,,
NILC,0.1620209635882121,0.161804518300079,0.000216445288133,12.273881029573245,12.257484239570756,0.0163967900024886,0.98678731615752,0.9868228300101136,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | 40arcmin,True,False,0.0163967900024886,0.000216445288133,,75.75489466145993,,,,,40.0,40arcmin,,,,
NILC,0.1821954079958225,0.1818294253774003,0.0003659826184221,12.046333566867895,12.022135653486398,0.0241979133814975,0.983262342001076,0.9833300869797296,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | 60arcmin,True,False,0.0241979133814975,0.0003659826184221,,66.11765740629477,,,,,60.0,60arcmin,,,,
NILC,0.217125964113219,0.2163327085200199,0.000793255593199,11.404714108260398,11.363047726756172,0.0416663815042266,0.9761435937931832,0.976319701337626,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,NILC | 120arcmin,True,False,0.0416663815042266,0.000793255593199,,52.52579605041374,,,,,120.0,120arcmin,,,,
SEVEM,0.1825141356225831,0.1823039527831837,0.0002101828393994,18.347829389862127,18.32670007368712,0.0211293161750099,0.9832032293976364,0.9832422228523482,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | native,True,False,0.0211293161750099,0.0002101828393994,,100.52826498766753,,,,,-1.0,native,,,,
SEVEM,0.138270026152205,0.1380712258116773,0.0001988003405276,13.336595310933491,13.317420369240969,0.0191749416925262,0.9903945677695966,0.9904223021532376,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | 10arcmin,True,False,0.0191749416925262,0.0001988003405276,,96.45326382055372,,,,,10.0,10arcmin,,,,
SEVEM,0.1419880511837043,0.1418500297456672,0.0001380214380371,12.704514643608125,12.692165045412668,0.0123495981954562,0.9898683717143508,0.9898881598749028,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | 20arcmin,True,False,0.0123495981954562,0.0001380214380371,,89.47594207889371,,,,,20.0,20arcmin,,,,
SEVEM,0.1623278553094521,0.1621470311793942,0.0001808241300579,12.342783985875029,12.329034816501208,0.0137491693738205,0.9867368784909282,0.9867666088103774,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | 40arcmin,True,False,0.0137491693738205,0.0001808241300579,,76.03614279475005,,,,,40.0,40arcmin,,,,
SEVEM,0.1823339167229739,0.1820003699005029,0.0003335468224709,12.1091732881302,12.087021752389632,0.0221515357405674,0.9832366666863188,0.98329846194347,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | 60arcmin,True,False,0.0221515357405674,0.0003335468224709,,66.412072453465,,,,,60.0,60arcmin,,,,
SEVEM,0.2169281030123135,0.2161675081000149,0.0007605949122986,11.455568454005869,11.415402855530548,0.040165598475319,0.9761875834043044,0.9763562916845476,0.8378740946451823,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Smoothing ladder non-inpainted,smoothing_beam_transfer,cptg_cmb_smoothing_ladder_v2,SEVEM | 120arcmin,True,False,0.040165598475319,0.0007605949122986,,52.80813456131873,,,,,120.0,120arcmin,,,,
