component,ell_min,ell_max,ell_band,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,observed_band_rms_uK,valid_sky_fraction,temperature_field,temperature_unit_inference,mask_field,mask_source_used
SEVEM,2,40,2-40,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.2297976016177626,0.22877519440077118,0.0010224072169914278,9.766043051028435,9.722592323838388,0.043450727190046834,0.9732381578584555,0.9734790007670648,42.498455085153296,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.2191085841090797,0.21851302109216517,0.0005955630169145465,10.992771912593007,10.96289225985764,0.0298796527353673,0.9757003961125371,0.9758339485360867,50.17043014216381,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg,0.20114338138160406,0.20088064214334472,0.00026273923825934076,11.586553538766669,11.571418851112934,0.015134687653734602,0.9795618055547146,0.9796157197653574,57.603454109111134,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.24828597671003066,0.24707741906040845,0.0012085576496222161,10.607796006156416,10.55616146288197,0.05163454327444583,0.9686865426467154,0.9689955095630113,42.72410446501011,0.8378740946451823,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.2386911227696231,0.2376121144944506,0.0010790082751724883,11.131553198064221,11.081232776102711,0.05032042196151032,0.9710953742003317,0.9713599558523498,46.63580726798975,0.8378740946451823,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.21816797945082458,0.2173352327912033,0.0008327466596212973,11.607776408274605,11.563469553281704,0.04430685499290021,0.9759112229847541,0.976097013173849,53.20568324230649,0.8378740946451823,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut,0.19878609661331628,0.19823472645483256,0.0005513701584837216,12.001059492405286,11.9677723250076,0.033287167397686446,0.9800428864251945,0.9801545617018675,60.37172466719365,0.8378740946451823,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.25502029787081204,0.25375507815320275,0.0012652197176092894,10.70517169720013,10.652060653001792,0.053111044198338675,0.9669349438123472,0.9672677564535855,41.97772407364667,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.24678028650103384,0.2456541254142696,0.001126161086764249,11.319795696653959,11.268138760824767,0.0516569358291914,0.9690708568218986,0.9693569500546996,45.86993498204945,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.22636337820457378,0.2255158328681033,0.0008475453364704677,11.925572665290666,11.880921169198961,0.0446514960917046,0.974042813532133,0.9742393917021057,52.683312821533534,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg,0.20618192660207318,0.20562195469748945,0.0005599719045837337,12.33290412932611,12.299409050838092,0.03349507848801814,0.978513617531336,0.9786314418172873,59.81564113099184,0.7909393310546875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.2734237374746592,0.2720955537521559,0.0013281837225033177,11.201524994698921,11.147112443314088,0.05441255138483392,0.961893458934663,0.9622700142813242,40.96763908706747,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.26225427032440174,0.2610677744953823,0.0011864958290194183,11.755942164766486,11.702755704437601,0.05318646032888452,0.9649987218445992,0.9653203893374153,44.826504255677854,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.24157415748166147,0.2407123198037312,0.0008618376779302717,12.548873931624783,12.50410468775112,0.0447692438736631,0.9703823078806655,0.9705964541656967,51.946259742528134,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg,0.21998809523879803,0.21942174133487677,0.0005663539039212628,13.00577469796366,12.97229165304836,0.0334830449153003,0.9755025391101126,0.9756300863863392,59.12035687133813,0.6464653015136719,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.26382103875167584,0.2624753283960206,0.0013457103556552275,10.347394080695585,10.29461362226693,0.05278045842865531,0.9645712667561123,0.9649383288894178,39.2212619950874,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.2561649766735068,0.2549927307454967,0.0011722459280100739,11.087092173431257,11.03635612503561,0.05073604839564716,0.9666329984871355,0.9669428926693673,43.281061749367204,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.23888192871433195,0.23808544491534317,0.0007964837989887785,12.098847470763099,12.05850730753366,0.04034016322943934,0.9710486143985062,0.9712442063636413,50.647813904883364,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg,0.2186718165964484,0.218214406201996,0.0004574103944524066,12.693441198246752,12.666889482365765,0.026551715880987814,0.9757984601125506,0.9759008510424275,58.04790665672329,0.4966697692871094,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,30,2-30,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.23538187169952468,0.2341835903126327,0.0011982813868919862,9.106263854118216,9.059905711064419,0.04635814305379782,0.9719019161732266,0.9721913530421578,38.68719280872557,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,40,2-40,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.2297976016177626,0.22877519440077118,0.0010224072169914278,9.766043051028435,9.722592323838388,0.043450727190046834,0.9732381578584555,0.9734790007670648,42.498455085153296,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,64,2-64,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.2191085841090797,0.21851302109216517,0.0005955630169145465,10.992771912593007,10.96289225985764,0.0298796527353673,0.9757003961125371,0.9758339485360867,50.17043014216381,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
SEVEM,2,95,2-95,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg,0.20114338138160406,0.20088064214334472,0.00026273923825934076,11.586553538766669,11.571418851112934,0.015134687653734602,0.9795618055547146,0.9796157197653574,57.603454109111134,0.3572133382161458,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.23615839605477498,0.234984009458601,0.0011743865961739708,10.294383668054264,10.243190966894357,0.05119270115990737,0.9717144484867465,0.971999112721003,43.59101281186957,0.8879966735839844,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.22819781190516192,0.22715122995692555,0.0010465819482363692,10.826395437826607,10.776742419968544,0.049653017858062753,0.9736147105235192,0.9738594180092698,47.44302913091039,0.8879966735839844,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.20896384467877707,0.20815352853187521,0.0008103161469018572,11.275351283054231,11.23162793358823,0.04372334946600098,0.9779233433046837,0.9780961418392231,53.958383568156975,0.8879966735839844,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut,0.19049167428240393,0.1899413847201803,0.0005502895622236381,11.617879287397496,11.584317727654202,0.03356155974329411,0.981688790597912,0.981795411560073,60.988908471527154,0.8879966735839844,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.24764808949522824,0.24640163282342614,0.001246456671802093,10.470380426334286,10.417681148236435,0.05269927809785102,0.9688494224784149,0.9691671823079492,42.279269941777734,0.8131891886393229,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.24015717210830315,0.23905069111345656,0.001106480994846587,11.081402865875566,11.030347294394234,0.05105557148133144,0.9707337162269791,0.9710067907023018,46.14229410095739,0.8131891886393229,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.2206770200681645,0.2198467874005659,0.0008302326675986016,11.679155837110265,11.635216433256847,0.04393940385341821,0.975346885195706,0.975534358449521,52.924204946680504,0.8131891886393229,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg,0.20120167698442706,0.20065413235716026,0.000547544627266805,12.072802773475026,12.039948185015609,0.03285458845941669,0.9795497983382231,0.9796621059510338,60.00348980396151,0.8131891886393229,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.2683095311432193,0.26698399825334357,0.0013255328898757468,11.073700300609852,11.018992762273282,0.054707538336570494,0.9633326374817821,0.9637008466504532,41.272109318766205,0.6550153096516927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.2572261695066356,0.2560408450366041,0.0011853244700315013,11.600624134198538,11.547167272945746,0.053456861252792365,0.966351221056028,0.9666659560204937,45.098926584525756,0.6550153096516927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.23709820078086802,0.2362363994761932,0.0008618013046748085,12.36896564134808,12.324007093826062,0.04495854752201822,0.9714856793555054,0.9716956034167518,52.168112624269895,0.6550153096516927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg,0.21601463596250522,0.21544308499415699,0.0005715509683482389,12.807121972568153,12.773235736422349,0.033886236145804105,0.9763901229764953,0.9765163963547449,59.28821403930774,0.6550153096516927,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.2635747766887811,0.26222571305498393,0.001349063633797165,10.421725488055149,10.368383620392473,0.05334186766267557,0.9646384824611695,0.9650060879153356,39.53991963487735,0.4991658528645833,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.2553909546606477,0.25421059760659426,0.0011803570540534492,11.124365856463953,11.072951648282634,0.0514142081813187,0.9668377830634569,0.9671488055286975,43.55818267426708,0.4991658528645833,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.23763637167642934,0.23682718823732657,0.000809183439102773,12.094568603890227,12.053384989831828,0.04118361405839899,0.9713541631488238,0.9715517683710136,50.895275494100055,0.4991658528645833,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg,0.2172994798174571,0.21682492346100177,0.00047455635645532457,12.663509312977464,12.635853706785708,0.027655606191755666,0.9761049728893348,0.9762104971125684,58.276758525218156,0.4991658528645833,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.2325143587973622,0.23132196480272565,0.0011923939946365536,9.031283399467126,8.984968633595955,0.04631476587117156,0.972591817249093,0.9728761182389896,38.841830870918166,0.35765838623046875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.2267893622273484,0.22576941338283385,0.0010199488445145621,9.666554602216808,9.623080820641972,0.04347378157483561,0.973943509479796,0.9741804514933589,42.623492157125185,0.35765838623046875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.21632815579752243,0.21573393246244268,0.0005942233350797466,10.8759737352588,10.846098949143329,0.029874786115470897,0.9763205627535321,0.9764520388678031,50.27534994306719,0.35765838623046875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg,0.1987991579161592,0.19854170210721603,0.00025745580894318,11.479252024406552,11.464385763668906,0.014866260737646186,0.9800402308865487,0.9800924201186019,57.742961010165686,0.35765838623046875,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.2362041107970898,0.23502820505265465,0.0011759057444351573,10.2828839103723,10.23169215837966,0.05119175199263992,0.9717033122019136,0.9719884025144043,43.53389056469796,0.8855260213216146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.2282375288831849,0.22718990993073898,0.0010476189524459278,10.815946625519315,10.76630101846695,0.04964560705236565,0.9736053903930527,0.9738503849228259,47.38899285513674,0.8855260213216146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.20897619868933015,0.20816582429744734,0.0008103743918828066,11.266530746958443,11.222841044207803,0.043689702750640436,0.9779207024801247,0.978093524119398,53.91298539077927,0.8855260213216146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.70_no_galactic_cut,0.7,-1.0,no_galactic_cut,0.19051241423960627,0.18996304710603668,0.0005493671335695949,11.61110879246106,11.577626661754048,0.03348213070701256,0.9816847674390912,0.9817912219769092,60.94673063067607,0.8855260213216146,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.24788368658616092,0.24663603611907728,0.0012476504670836386,10.475950760214191,10.423223107825564,0.05272765238862753,0.9687891325923268,0.9691075194167815,42.261557847909835,0.812066396077474,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.24033975282511424,0.23923197641167332,0.0011077764134409251,11.084928250054555,11.033835486931714,0.05109276312284017,0.9706885012299179,0.9709621159071417,46.12190917130808,0.812066396077474,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.22083661060336837,0.22000534550397335,0.0008312650993950177,11.683029453403822,11.63905262087916,0.04397683252466322,0.9753107570445211,0.9754986059602935,52.90349920460889,0.812066396077474,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.70_abs_b_gt_10deg,0.7,10.0,abs_b_gt_10deg,0.20132912886953783,0.20078046693620646,0.0005486619333313625,12.075908849825693,12.042999595544003,0.032909254281689115,0.9795236091149627,0.9796362199730207,59.980932305384066,0.812066396077474,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.2684072195961645,0.267081411135661,0.001325808460503508,11.073827542447107,11.019127917496547,0.05469962495056002,0.9633054109377777,0.9636738413800107,41.257562144223904,0.6547228495279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.25730563780560994,0.2561200347114788,0.0011856030941311269,11.600145485281212,11.546694777799589,0.05345070748162328,0.9663300615104812,0.9666449746611419,45.08313764210999,0.6547228495279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.23717275694007903,0.2363107499329308,0.0008620070071482244,12.368813431497617,12.323858842338147,0.04495458915947026,0.9714674769986743,0.9716775211687391,52.15107161157873,0.6547228495279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.70_abs_b_gt_20deg,0.7,20.0,abs_b_gt_20deg,0.216085323939512,0.2155137733884277,0.0005715505510842933,12.807576162094819,12.7736998345403,0.03387632755451797,0.9763744808335746,0.9765007975196014,59.270920988970076,0.6547228495279948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.26353351996544666,0.2621847339578441,0.001348786007602576,10.417538713346609,10.364220902192786,0.05331781115382306,0.9646497520378229,0.9650172201190317,39.53022262485816,0.4990832010904948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.25533219782493954,0.25415196033866616,0.0011802374862733833,11.118470406843556,11.067076827514502,0.05139357932905497,0.9668533006543925,0.9671642150115496,43.54511691653782,0.4990832010904948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.23758533739523136,0.2367763531195226,0.0008089842757087462,12.088787010134437,12.04762437480176,0.041162635332677056,0.9713666458262029,0.971564157475281,50.88187319415392,0.4990832010904948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.70_abs_b_gt_30deg,0.7,30.0,abs_b_gt_30deg,0.21727508860210304,0.2168011779839152,0.0004739106181878283,12.65935846882358,12.63174644741597,0.027612021407609433,0.9761104025066247,0.9762157708784884,58.26419655502581,0.4990832010904948,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.2324850619598452,0.23129282585884564,0.0011922361009995552,9.030433748744024,8.98412363732363,0.046310111420392985,0.9725988150340302,0.9728830405920691,38.843070916546715,0.3576342264811198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.2267463115537112,0.2257264028184261,0.0010199087352850966,9.664702301496973,9.62123030747121,0.043471994025763294,0.9739535320844106,0.9741904173036265,42.623415725144525,0.3576342264811198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.21629458042872857,0.21570044933926807,0.0005941310894604923,10.8742609282426,10.844390847912486,0.029870080330114845,0.9763280006781485,0.9764594349866742,50.27523531420977,0.3576342264811198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.70_abs_b_gt_40deg,0.7,40.0,abs_b_gt_40deg,0.1987671999507855,0.19850979303581345,0.00025740691497205814,11.477168008996752,11.462304880620726,0.014863128376026324,0.9800467133463279,0.9800988839343326,57.741760269493575,0.3576342264811198,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.2362267200933886,0.23504997996107505,0.0011767401323135585,10.276392272603672,10.225201436961587,0.051190835642085375,0.9716977926484809,0.9719831139419054,43.50224338949065,0.884131113688151,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.22825980425538098,0.22721149701129958,0.0010483072440813923,10.810293953287264,10.760646537270025,0.049647416017238655,0.973600153146106,0.9738453336829795,47.359604064115125,0.884131113688151,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.20898170830455215,0.2081710100096067,0.0008106982949454555,11.261501262110588,11.21781475985263,0.04368650225795889,0.9779195217460199,0.9780924171222731,53.88749739617898,0.884131113688151,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.80_no_galactic_cut,0.8,-1.0,no_galactic_cut,0.1905217544336552,0.18997256202641313,0.0005491924072420773,11.607000720349594,11.573542721364555,0.033457998985038984,0.9816829532387579,0.9817893793995681,60.92218053971083,0.884131113688151,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,30,2-30,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.24799908351547711,0.24675098081025063,0.0012481027052264893,10.47856821242778,10.425832818621313,0.052735393806466746,0.9687595698130547,0.9690782303595893,42.25244732315244,0.811407725016276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,40,2-40,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.2404321163608231,0.23932374212479737,0.001108374236025722,11.086759662395304,11.035650522082422,0.05110914031288161,0.9706656022334936,0.9709394763337506,46.11180831498026,0.811407725016276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,64,2-64,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.22089965636314113,0.22006758930131382,0.0008320670618273129,11.683844612740522,11.639834846415726,0.04400976632479647,0.9752964735406868,0.9754845598997235,52.89209048624878,0.811407725016276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
COMMANDER,2,95,2-95,mask_ge_0.80_abs_b_gt_10deg,0.8,10.0,abs_b_gt_10deg,0.20137952609435356,0.20083015183926858,0.0005493742550849723,12.076595258468675,12.043649652464143,0.03294560600453167,0.9795132461825494,0.9796260325059954,59.96933001426548,0.811407725016276,I_STOKES,K_CMB_to_uK,TMASK,COM_CMB_IQU-commander_2048_R3.00_full.fits
